transaction_id,account_source_id,account_dest_id,transaction_type,amount,transaction_date,status,failure_reason,device_id,location
3711,271,211,cash_out,104258.12,2024-08-02 20:31:41,completed,,bb7b97bc-ec32-4790-8162-debff606d9ce,Guillaume-sur-Mer
3712,534,674,cash_out,196291.24,2025-03-25 23:34:22,completed,,cc989263-f18c-4fb1-937c-f81b62451326,Dos SantosBourg
3713,122,30,payment,37480.61,2025-03-11 17:39:08,completed,,e18c0b47-5499-431c-8bfc-ba24c1d63547,Saint Daniel
3714,315,573,cash_in,394663.37,2025-03-28 00:15:02,completed,,a16ec863-1afe-4b0c-b4c3-9c532e1e9b6b,Delorme-sur-Martel
3715,745,347,airtime_purchase,34967.78,2025-03-06 21:05:15,completed,,5f9fd342-0e01-486c-9769-10d71554314e,Guyon
3716,382,587,cash_out,33467.29,2025-02-16 20:11:13,failed,technical_error,8d3e3351-8ad4-4165-b164-c9f432d0a457,Godard-les-Bains
3717,782,420,cash_in,454804.02,2025-03-25 03:30:42,completed,,3788095b-6f45-4023-a7c9-17a4c46088a2,Lopez
3718,438,533,payment,23838.24,2025-02-12 10:05:40,completed,,e84a1cf2-0f4c-447b-8688-cd9bf138c35b,Saint Jeandan
3719,214,795,cash_out,17950.84,2025-03-04 15:04:53,completed,,3be41623-07bf-468c-9908-540e4419911d,Hoarau
3720,569,25,airtime_purchase,65239.2,2025-02-12 15:49:13,pending,,a246eed6-25cb-4860-8b5e-f93d5daf54fc,DumontVille
3721,197,206,airtime_purchase,60697.14,2025-03-15 08:55:04,completed,,3da8104f-6865-4a5f-aaa2-1531179c1788,Marques
3722,29,34,transfer,7508.84,2025-03-19 22:58:18,failed,limit_exceeded,ab481f30-31e4-4868-9076-95538be9c6d3,Gillesdan
3723,290,188,cash_in,206407.8,2025-02-16 10:01:57,completed,,1f1ad2c4-969e-4461-9c0f-e5b697748412,Couturier-la-Forêt
3724,600,619,transfer,8712.22,2025-03-15 23:37:51,completed,,90eb9cd3-6b26-4a20-951e-83ed801197d6,Pons
3725,394,796,cash_out,165121.16,2025-02-04 03:55:40,reversed,insufficient_balance,1e04c405-a675-42b6-8087-b126d53d41f1,Chauvin
3726,351,493,cash_in,265204.76,2025-03-02 12:18:06,completed,,f58395e6-83a3-4d69-9a4b-0dd84830b166,Martins
3727,473,683,cash_in,193613.54,2025-02-25 05:28:27,completed,,c553b8da-47f9-4b90-af02-fd2d1d11bc45,Lévy
3728,186,780,cash_in,229088.81,2025-03-25 06:50:34,completed,,dd648351-6e36-48a3-8043-fe6ab897f662,Sainte André
3729,397,582,airtime_purchase,43888.78,2025-03-17 11:12:32,reversed,insufficient_balance,5b871dc1-ee91-41ab-a20f-cc700ed202fa,Pelletier
3730,681,771,cash_out,72446.19,2025-03-25 21:04:12,pending,,c2252c44-5f6b-4d6e-a9c6-4f479f9ace92,De Sousa
3731,479,8,transfer,11572.0,2025-03-27 23:25:58,failed,suspicious,33b9e316-dd0f-490d-8660-505fa5822a2d,Raynaud
3732,211,641,cash_in,0.0,2024-12-19 04:37:19,completed,,9bb5cc49-e6a3-43de-be1d-55a89689911a,Barre
3733,349,417,airtime_purchase,55186.95,2025-03-07 00:35:56,completed,,289fe180-93c7-433d-9b2a-6e78aaccf282,Pelletier
3734,36,775,airtime_purchase,34308.81,2025-03-18 05:24:23,completed,,99740af9-e347-4c98-bf55-7845d8c19137,Allain-sur-Leclercq
3735,491,606,cash_out,165872.53,2024-11-02 17:47:31,completed,,a0cd74f9-928b-4524-88e3-a6fa4728b307,Guilbert-sur-Legendre
3736,279,509,transfer,16829.94,2025-02-04 02:04:57,completed,,8c70c639-102a-418b-8434-70f82f3e88d0,LebrunVille
3737,784,360,airtime_purchase,39376.87,2025-03-18 18:30:08,completed,,a0c17686-711d-45b4-a507-97e70ace6740,Germain
3738,760,397,payment,30970.07,2024-12-13 06:01:02,completed,,37cf8b54-2056-4377-b1e1-0afd9b460ea7,LopesVille
3739,358,363,cash_in,137610.61,2025-03-19 10:37:24,completed,,b9701cc8-0d32-4bb4-81d8-b812d55564e5,Marieboeuf
3740,654,133,cash_out,4801.23,2025-03-25 10:08:36,completed,,c569d5dc-0b79-48db-b827-6eaa57c21ceb,Gérard
3741,573,743,cash_out,135877.29,2025-03-19 15:47:10,completed,,48d43f29-3d81-450b-aa2e-614246a0499b,Saint Alice-sur-Mer
3742,639,265,cash_out,175518.1,2025-03-18 02:30:11,completed,,63862606-ba6c-4330-9627-4bfb0f680370,Michel
3743,34,792,payment,26272.6,2025-03-24 08:29:10,completed,,061945e6-af4d-49d5-9191-70a8d09cdc3e,Lecoq
3744,413,595,cash_in,93346.19,2025-03-03 10:45:53,completed,,d7a4156a-3e21-44ab-84e1-ceb6ff48112d,Le Roux
3745,759,538,transfer,69665.78,2025-03-11 16:26:55,completed,,ab4dc94b-d1b2-484f-a241-e6b51250e801,Huet-sur-Bertin
3746,57,282,transfer,35181.3,2025-03-25 04:01:34,reversed,limit_exceeded,2f2ab84d-445a-4b41-a877-6aff0e4400cf,Saint Emmanuel-sur-Mer
3747,31,322,transfer,4598.5,2025-03-17 13:35:16,completed,,07ce7011-abfa-4209-b989-8d0cb498226a,Saint EugèneBourg
3748,546,463,airtime_purchase,43193.81,2025-03-15 22:41:39,completed,,ff8cb05b-8123-4aba-9256-8b7c3f0869f6,Albertdan
3749,438,273,payment,43195.26,2025-02-01 22:23:39,failed,suspicious,aa5b0618-96c3-4a8d-9dff-ce22059e095c,Leduc
3750,202,585,airtime_purchase,47458.96,2025-02-13 05:24:07,completed,,ae715868-22ec-4979-ad9b-a9502aed73dd,Masse
3751,777,590,cash_out,163650.54,2025-03-30 08:36:35,completed,,2ec19558-9358-4de1-8ca7-50e6c4531ede,Saint Joseph
3752,447,46,payment,40219.49,2025-03-19 01:54:41,completed,,ba666255-11e3-4c8f-899e-827af97d7cd6,Fabre-sur-Leroux
3753,531,269,airtime_purchase,88116.41,2025-03-24 05:22:04,completed,,ee0954c8-dc46-4244-aa84-9ab591428dae,Bousquet
3754,242,23,payment,4405.39,2025-03-13 05:13:48,completed,,e0346335-50db-427e-83a4-8135006d1f65,Ledoux-sur-Mer
3755,277,723,payment,26428.84,2025-01-02 12:39:13,failed,technical_error,23fd9211-62d1-4dec-bff8-5726b563eae6,Chevallier
3756,420,33,cash_in,-380287.12,2025-03-15 12:00:29,completed,,05f01983-ee71-459b-9409-8742e91d2951,Saint Lucenec
3757,343,444,payment,3070.11,2025-02-22 22:06:10,completed,,8a805f17-1be4-4cbf-a1d9-0a82c95618dc,Gillet
3758,123,164,airtime_purchase,18241.52,2025-03-28 00:14:47,completed,,ff10721b-e873-489b-b3ac-9202beb8a15d,Coste-sur-Joseph
3759,113,131,cash_in,246042.93,2025-03-04 09:06:59,failed,insufficient_balance,47a500cd-2a79-40cb-a338-4aa677ac60d4,Gimenez
3760,717,755,cash_in,454622.42,2025-03-10 04:08:36,completed,,24b94d6d-4541-45d8-b8e9-6c2b9b24ac72,Hernandez
3761,711,518,transfer,48932.99,2025-02-10 07:37:14,completed,,e9c76172-d5b7-46c5-90c3-0ae318b73225,Mahe-sur-Gallet
3762,657,373,transfer,88645.9,2025-03-10 10:43:52,failed,technical_error,2d86f286-3fc8-4320-94df-2bfd7793908f,Sainte Auguste-sur-Mer
3763,780,551,cash_out,88329.36,2025-03-24 10:40:44,completed,,c957bce3-44ca-4011-a533-840340d16263,Merle-sur-Roussel
3764,261,530,cash_out,92541.78,2025-02-26 15:23:47,completed,,cae09630-9791-4348-957e-376363771007,Barbierdan
3765,8,299,cash_out,124076.19,2025-03-02 09:59:10,completed,,0e26ff35-371a-4d8b-b6ea-90d4ee316b44,Sainte Agnès
3766,463,568,airtime_purchase,24493.36,2024-11-22 21:05:18,completed,,82b671b8-4c3d-44cd-922b-03c24c33a5cc,Légerdan
3767,85,439,payment,37223.08,2025-02-06 01:58:18,failed,limit_exceeded,5a4da67e-e7e1-4be7-80a1-adaf625f798a,Vasseur-la-Forêt
3768,43,565,airtime_purchase,65902.31,2025-03-04 10:12:37,completed,,6b121cca-1a8f-467a-9444-9800110e6f9f,Lévêque
3769,191,641,transfer,46122.15,2025-02-03 02:52:52,completed,,08705673-896d-4cd8-afb3-d2e619dc6197,Blondeldan
3770,159,434,airtime_purchase,62503.2,2025-03-25 19:21:42,completed,,bed7484a-d1ac-4305-90a3-fb2787ee5378,VincentVille
3771,665,39,cash_in,303565.15,2025-03-16 14:32:19,completed,,597332e6-b89a-4589-a60e-ca2374a6ee79,LeleuVille
3772,615,170,cash_in,179172.4,2024-12-16 17:39:07,reversed,insufficient_balance,1e7625f8-dc07-4f74-bd79-104f6228d148,Vallet
3773,451,612,airtime_purchase,11742.77,2025-02-03 17:21:39,completed,,33f6511a-bc19-4f50-9f3f-29ee79e8ff35,Leconte
3774,700,475,cash_in,-462203.28,2025-03-26 06:23:32,reversed,limit_exceeded,766cd7de-9077-4545-8076-522815931387,Saint Jules
3775,221,96,airtime_purchase,97639.46,2025-03-26 21:21:56,completed,,99bcd583-ee32-438e-ac05-33deb5fa2ad5,Sainte François
3776,545,144,transfer,75808.77,2025-03-09 03:45:41,completed,,7fda1704-6397-4763-a85c-16be95b28e9c,Leduc-les-Bains
3777,57,309,airtime_purchase,87449.88,2025-03-22 20:45:24,failed,limit_exceeded,a7ebeedf-a1f5-4d54-ac87-22071d814df4,Saint Élise
3778,305,544,cash_out,141792.43,2025-03-13 10:03:42,completed,,37214488-b380-46b8-8a4c-88f65333ce13,Devaux
3779,615,458,cash_in,293497.7,2025-03-21 12:31:29,completed,,19a74293-1e62-4cd6-a6f4-f1cad76e5fba,Alexandre
3780,654,697,cash_out,47416.76,2025-03-28 08:19:12,completed,,4c12524c-43b8-4f79-9fec-e6e9663197e4,Lebon-sur-Bertin
3781,149,695,cash_in,382367.91,2025-03-21 08:58:05,completed,,6b7ba3ff-6bd2-4abe-a188-be58b083f8a8,Delahayedan
3782,364,101,airtime_purchase,34336.08,2025-03-12 02:54:01,completed,,23328484-ff97-4176-afab-f855d260ddc3,WeberBourg
3783,541,539,transfer,33660.98,2025-03-29 08:18:23,completed,,a43b0747-b83b-4493-a1db-4f9414400806,Sainte Alphonse
3784,589,434,airtime_purchase,32841.2,2025-03-12 20:59:01,completed,,20cc7f75-2591-4510-ad6f-059ee0cd08a9,Sainte Marguerite
3785,347,16,cash_out,102548.5,2025-01-25 04:10:24,completed,,5f8feed1-fddf-4432-8110-3abc4f560a0c,David-sur-Mer
3786,755,32,airtime_purchase,57215.14,2025-02-21 16:08:03,completed,,423a5d54-c9b1-425d-8324-a1570e08d272,Bourdon
3787,341,28,payment,46642.19,2025-03-18 05:30:56,completed,,214574da-938e-4d1a-8f1c-d779423de25a,Chauvin
3788,715,793,cash_in,184196.82,2025-01-31 06:31:44,completed,,5486f235-c87f-49e0-be72-d1bee91566db,Saint Anne-sur-Mer
3789,729,138,cash_in,223373.69,2025-02-15 05:11:09,completed,,a30700c4-bb76-4a0c-a649-aa877e59152a,Duhamel
3790,509,505,cash_out,74483.57,2025-01-26 13:05:48,completed,,5d874a27-dac6-498d-8b35-7cdcc76298a4,Blancharddan
3791,223,527,payment,7461.82,2025-02-08 22:52:15,completed,,dd38ffd6-cb61-4e26-af57-5c8a54c4a220,Brunel
3792,482,631,transfer,1712.52,2025-03-18 22:39:06,completed,,137dc6d8-b15d-4da4-ae3e-5fdb046492de,HumbertBourg
3793,292,561,cash_out,113881.21,2025-03-21 18:10:27,completed,,3c0e7f5d-9389-47dc-b300-de782d0a8d46,Bergerdan
3794,109,447,payment,6671.96,2025-03-14 13:35:29,completed,,603689a6-902f-4361-8fd7-e07c7bb3a04b,Georgesdan
3795,121,158,cash_out,72866.34,2025-01-10 04:00:08,completed,,d7cf4911-3781-4b50-bbb3-d08c1c18e9ef,Saint Bertrandnec
3796,442,458,cash_out,124850.65,2025-03-27 00:44:29,completed,,c88eddd1-5780-477c-85a9-6e9d7353c4f8,Duhamel
3797,795,157,payment,7418.89,2025-02-09 21:58:51,failed,limit_exceeded,10b30898-9195-4f3e-a663-23cde8cad9b3,Saint Jean-la-Forêt
3798,116,711,cash_in,138224.88,2025-02-07 16:50:27,completed,,45f23aff-5eb9-4d18-b03a-2cfce7d5ff01,Saint Jacquesboeuf
3799,290,374,cash_out,111181.31,2025-03-01 18:36:42,completed,,a019d874-0f23-47e7-b0d7-deb08fd3faa5,Saint SusanBourg
3800,373,446,cash_in,479113.82,2024-12-15 22:36:36,completed,,0b38f945-25ef-4871-9574-984716f0d9fd,Saint JeanVille
3801,382,674,payment,34982.81,2025-03-09 15:53:35,completed,,9c720080-3d65-4dbf-83fc-04723ecc0c3c,Guibert
3802,628,365,transfer,30159.21,2025-03-30 02:05:31,completed,,d98d4855-c688-429f-a0d1-015ab62509ff,Léger
3803,735,53,cash_out,40264.52,2025-03-19 00:03:17,completed,,0853da3d-0c92-475c-8a12-37632f3f5025,Chevalier-sur-Mer
3804,329,785,cash_in,46835.51,2025-03-23 02:24:02,completed,,b36b9c4e-376c-4307-9b17-ab03d0a8fe56,BarreBourg
3805,393,48,airtime_purchase,68168.14,2025-02-24 19:40:25,completed,,1d7732fa-c242-45e7-a710-c01e5b3fe508,Sanchez
3806,590,531,airtime_purchase,54636.7,2025-03-28 05:40:51,completed,,2e9413e4-3976-43ca-8bcf-e3252dfc6a46,Pages-les-Bains
3807,781,566,cash_in,298648.91,2025-03-24 03:10:34,completed,,cf56fe55-ada9-4df0-9c3d-3a4f2c18909c,Saint Paulettenec
3808,416,292,transfer,3307.5,2025-02-19 07:42:09,completed,,a27b037a-9374-4592-b5b6-ea5b1ee017ab,Fouquet
3809,585,444,cash_in,249937.14,2025-02-26 03:06:24,pending,,432eb864-fba2-4d55-827c-a37d12ff62fe,Masson
3810,557,574,payment,25962.06,2025-03-29 01:18:51,completed,,9c1aa03e-7896-4acc-9db5-6e3fe01a549e,Cordier
3811,217,541,cash_out,56736.98,2025-02-17 02:04:38,completed,,de72fa0d-2b2f-4fd6-a827-62da69499291,Saint Suzanne
3812,464,443,payment,12460.87,2025-02-10 01:14:38,completed,,2a258ab1-e3d2-4c19-ad6e-ec129e584156,Sainte SébastienBourg
3813,557,239,cash_out,102549.47,2025-02-18 06:08:56,completed,,c8969104-d6b8-4b31-9c77-352faa3a8ca5,Bousquet
3814,300,493,cash_out,29864.97,2025-02-02 10:31:53,completed,,964a8abb-3afe-4ab0-8627-6524bceb2006,Techer-les-Bains
3815,664,573,cash_in,383271.29,2025-03-03 13:34:54,completed,,6da66ee6-eac7-4025-b897-3796cb728f85,Boucher
3816,246,453,airtime_purchase,78491.71,2025-02-23 13:36:50,completed,,2646484a-088c-4566-bee1-e49dd27067dc,Mailletnec
3817,310,280,airtime_purchase,56652.17,2025-02-26 07:16:07,completed,,489d2e99-c54c-47f4-adc5-05f1548a3c97,Lévy
3818,264,394,airtime_purchase,21730.49,2025-03-18 18:18:24,completed,,fbf8287b-7a50-415f-abc1-fe8ceb4ce45e,Roux
3819,335,339,payment,20198.6,2025-03-21 04:19:40,failed,suspicious,1c80f408-d6a4-4d20-8f46-35800c617b2f,Perret
3820,598,778,transfer,84690.59,2025-03-21 15:06:48,failed,suspicious,7cc32c75-3a45-4571-b168-2e1fb8a21d78,Gautier
3821,400,429,airtime_purchase,6397.0,2025-03-07 20:22:27,completed,,44a31f75-e352-4f34-b98d-1cc5bae4abe1,Sainte Charles-la-Forêt
3822,591,150,cash_in,332528.02,2025-02-27 21:07:07,completed,,fb4de56f-68bf-4eb6-84fc-d9c76a01c5a1,De Oliveiraboeuf
3823,574,503,cash_in,92950.83,2025-03-23 03:26:22,completed,,2f159c6b-60cd-4ea0-a52f-9464c4b7d0d2,Dubois-les-Bains
3824,793,277,transfer,98125.03,2025-03-09 07:28:35,completed,,c43980b5-ae95-48fc-aa23-52b064a83e70,Grondin
3825,309,724,airtime_purchase,96366.49,2025-01-10 23:11:18,completed,,528cd0f3-86ff-4103-80eb-3364195f715f,Goncalves
3826,336,599,payment,34339.98,2025-02-14 04:13:18,completed,,1ed0db70-6e36-4b58-9ae1-e45cfdfb22b4,Pons
3827,668,683,cash_out,165152.37,2025-02-25 02:19:22,completed,,72af9637-7499-4201-98bc-0e7c52c0bbb2,Schneiderdan
3828,362,346,transfer,84974.46,2025-02-17 13:51:27,completed,,5b9584c2-f789-4218-b177-07c6a373d1c0,Fabre
3829,268,655,cash_out,188133.77,2025-01-15 20:58:32,completed,,202a1bd4-3887-4f33-a1ef-d8ae48c08641,Fouquetdan
3830,38,377,payment,5413.18,2025-01-25 16:20:51,completed,,91b8c962-db97-4148-b39a-d6a3db049d53,Foucher-sur-Launay
3831,182,44,transfer,29191.01,2025-03-14 01:38:17,completed,,04e9f03c-5abe-484d-86da-bf5aeb65394e,Lebondan
3832,733,103,cash_out,27543.88,2025-03-05 08:52:13,completed,,495a92b6-a023-4621-a163-58de5fea0b48,Gilles
3833,541,356,transfer,80448.61,2025-03-22 22:43:10,completed,,834150cf-01b5-44f4-803c-80549e523d3e,François-sur-Lebrun
3834,561,328,transfer,54346.87,2025-01-16 22:28:50,completed,,0739d184-59ea-429d-a2b0-8b1cf7d7d2a1,Thomas
3835,727,577,airtime_purchase,86804.48,2025-02-21 20:11:24,completed,,c104037f-f365-4a7d-a05c-4d27eb07ec95,Saint Margot
3836,502,688,airtime_purchase,69187.0,2025-03-24 00:49:14,completed,,500a56ba-96bb-4a7b-81f5-22d615c48cfe,Bailly-sur-Mer
3837,2,412,transfer,92010.08,2024-12-15 06:07:56,completed,,e4adea0f-a967-41bb-a557-79be44d83727,Saint Philippine-la-Forêt
3838,503,45,transfer,36369.4,2025-03-21 16:05:40,completed,,7ee42711-7ef5-403c-ac25-5ad09392927e,Duprénec
3839,671,798,cash_out,116117.72,2025-03-03 14:47:23,completed,,9ddbd4a9-2859-4c33-80ea-9b455a5bc1b1,JolyBourg
3840,136,485,transfer,70332.02,2025-03-27 23:35:10,completed,,44978a68-9a2c-4b4a-b0dc-922a83ac81f7,Saint Jeanne
3841,297,221,cash_out,180722.82,2025-03-19 18:37:39,pending,,fac3fe0f-a5a3-4069-b66b-02310c316988,David-sur-Pages
3842,643,496,payment,36592.08,2025-03-23 12:20:44,completed,,9c3a8a72-08f6-4d2e-b0d3-800a384c7c76,Boulanger
3843,12,610,cash_in,448571.62,2025-03-07 01:27:32,completed,,3662193c-fb58-4d78-8f88-f305bd388a70,Saint Nicole-la-Forêt
3844,348,206,payment,5556.04,2025-02-05 01:25:42,completed,,45c7a1f1-59fb-4c3c-b0a0-9aa11df425d4,Sainte Odettenec
3845,252,85,airtime_purchase,12634.63,2025-03-25 01:27:11,completed,,f7472163-aaea-4336-8b51-3a602a4fc409,Allard
3846,360,408,transfer,17561.63,2025-03-14 23:25:29,completed,,976ffb5b-142a-4b6c-883e-47f5be0ba62e,DuhamelVille
3847,523,23,payment,38153.6,2025-03-18 14:36:09,completed,,a29d0f83-d5f3-4695-82fb-21852d8cdebd,Ribeiro
3848,143,56,cash_in,202650.73,2025-03-26 08:04:23,completed,,dffb5935-b04f-4bf7-9947-182cbc9ec6c3,Morvanboeuf
3849,116,8,transfer,88927.04,2025-02-03 15:34:43,completed,,97ba1c22-8f76-4a0e-a809-9cc66f869118,Charpentier
3850,448,564,payment,2131.38,2024-12-26 15:36:34,completed,,2c9bec5a-c135-48c9-9adc-702571539bc9,Bertrand
3851,183,86,airtime_purchase,9140.04,2025-03-03 14:22:35,completed,,d45a8b40-e538-44b1-b8b7-738a3f941f43,Chevallier
3852,247,374,cash_in,287217.37,2025-03-23 02:33:26,completed,,34588441-020c-46d3-9f41-e043302e0864,Chrétien
3853,380,280,airtime_purchase,28194.79,2025-03-28 10:28:34,pending,,a1717713-6392-43ff-8808-35294e189193,Collet
3854,339,485,transfer,89639.48,2025-01-30 20:51:40,completed,,add54ab6-7073-4eb4-b1e6-fad6f7a47e4a,Labbé
3855,233,33,cash_in,135777.68,2025-02-17 10:13:28,completed,,88a9eb39-d16d-4124-b9ce-9c1c7de721db,Sainte Arthur-la-Forêt
3856,644,701,cash_out,147869.19,2025-03-29 22:42:19,completed,,5b82357f-eb0d-497d-ab17-08d306d775b3,Perez
3857,794,669,transfer,32306.15,2025-02-13 16:54:17,completed,,9bb0772c-c892-43c1-b822-81c90d4ea765,Toussaint-les-Bains
3858,622,227,cash_in,142288.15,2025-03-23 09:09:18,completed,,26c57af8-343c-4f06-9a59-1c848359140b,Saint Clémence
3859,783,244,transfer,31577.76,2025-03-20 04:27:28,completed,,b23f8994-279e-4730-b82f-db1909356227,Paul-la-Forêt
3860,55,3,airtime_purchase,81964.98,2025-02-14 18:28:45,completed,,12fbd80d-ddec-4aab-88c5-17e7a9214751,Saint Tristan
3861,462,460,transfer,63982.35,2025-03-30 16:14:13,failed,limit_exceeded,ec834ee2-7053-4616-b306-0ced9e716680,Le Gall-sur-Rossi
3862,452,63,transfer,81893.32,2025-03-01 18:46:46,completed,,d73512bd-d0ae-4f90-b1be-4ac4d096d80e,Garcia
3863,697,230,cash_in,460220.82,2025-03-11 21:56:06,completed,,4543a7f2-d3ea-4cb1-ab8e-330237053b4b,PeltierBourg
3864,553,384,payment,26482.85,2025-03-16 21:37:31,completed,,c564b5b9-7620-4cc9-a796-c81501a5a602,Saint Benoîtdan
3865,97,506,cash_in,483939.41,2025-02-15 17:58:44,completed,,9eec8014-fbab-4313-8791-8701f5c3283b,Sainte Andréboeuf
3866,59,703,cash_out,144249.66,2025-02-14 07:45:36,completed,,0d6c7ef4-7998-4e89-be96-2e6254193929,Rossi-la-Forêt
3867,562,194,cash_in,358765.48,2024-10-22 21:31:32,completed,,509f173d-afab-43e0-a6d7-cf25cf998880,Royer-les-Bains
3868,660,512,transfer,51918.03,2025-03-20 07:13:01,completed,,7c1031da-46f4-49e1-8f8f-5c35a2a1872d,Bazin-sur-Martel
3869,722,735,cash_out,185622.48,2024-12-04 22:27:13,completed,,716f2d71-9f51-49f5-bc86-5c304fb2ec77,Chauveau
3870,208,378,payment,1121.64,2025-03-16 13:15:27,completed,,d07e8925-d69d-46a5-b4eb-02e77d3afde7,Gosselinnec
3871,591,268,payment,-9037.33,2025-03-07 20:02:48,completed,,a3ca1f52-f30a-4ab6-8305-bbe7e6c680d8,Lefèvre
3872,436,151,cash_in,225138.37,2025-03-15 03:17:11,completed,,417b7882-9431-4bc5-b60f-7b8b055eaf4f,Meyer
3873,647,674,payment,39392.41,2025-03-06 07:04:13,completed,,30ba62de-6d3a-4372-9d03-0de34f777038,Germain
3874,21,758,transfer,2648.69,2025-03-23 12:50:57,completed,,45b790fe-4e1e-45b6-ae3e-c727ff53318d,Julien
3875,602,665,transfer,0.0,2025-03-06 15:49:11,completed,,08c6b5e3-9f95-489e-8990-ba08aebd0ff7,Coulon
3876,51,140,payment,34530.22,2025-03-18 07:39:17,completed,,2754d18e-2955-4eb1-b25e-25e897699958,Giraud-sur-Jacquet
3877,685,683,airtime_purchase,46188.6,2025-02-12 21:37:40,completed,,d9cce23b-3f7b-4391-bd40-82a1474779e3,Potier
3878,688,603,payment,6749.88,2024-12-25 06:51:07,completed,,27a92a0c-8af4-42c8-9296-6d088d437231,Dupuy-sur-Mer
3879,344,438,airtime_purchase,90876.96,2025-03-10 17:58:51,completed,,09ec7a2b-99d6-4c0d-88a4-e47af5336cd8,Rousset
3880,326,609,cash_out,78129.66,2024-11-11 08:09:54,completed,,f3d33dfb-9339-4f4f-8316-0b938640736d,Hamon
3881,153,38,cash_out,173077.61,2025-03-24 03:08:14,completed,,a820e445-47d3-4c96-a678-e24429fa5901,Chrétien
3882,747,583,payment,39864.17,2025-03-02 18:23:23,completed,,3486cb20-7000-4c71-9cb1-2fbd5b2e11c1,Jacob-sur-Mer
3883,50,508,cash_out,21257.55,2025-02-09 02:28:35,completed,,8f4ec27d-be90-4578-a796-e6f66a68313c,Chartier-sur-Laurent
3884,655,485,cash_in,181616.75,2025-03-27 09:39:36,completed,,5fbd04ce-d50b-4ae7-9a8f-889a51d674c4,Ramos-sur-Mer
3885,269,522,payment,47196.42,2025-03-22 19:34:51,pending,,cea20004-4514-408f-9a23-046b016e8760,Sainte PhilippineVille
3886,629,638,cash_out,130955.61,2025-03-17 00:04:37,completed,,cc8f508f-111f-4361-843a-1eff67ba1f66,Julien
3887,605,481,transfer,17752.6,2025-03-28 11:45:59,completed,,4a8780c8-df6e-45d5-9e24-2545cffba5ca,Peron
3888,714,390,cash_out,85214.57,2025-02-09 04:49:09,completed,,5c6657e5-b803-4180-875c-7c5049d1df3c,Richarddan
3889,92,583,payment,48110.11,2025-03-22 19:22:31,completed,,01ff9283-9d96-41d3-9ffc-97c06d32d66f,Chauvin
3890,643,79,cash_in,382351.27,2025-03-19 09:19:49,completed,,589ddf08-9ec8-4b36-aa6c-ac4064fb6822,Sainte GenevièveBourg
3891,136,528,payment,18726.86,2025-03-25 02:55:31,completed,,ee7a645a-da37-4e82-9dd3-e6f3006c84b7,Saint Inès
3892,55,140,airtime_purchase,67556.92,2025-03-22 05:25:22,completed,,00eb5082-c2ae-4409-9af3-d49ab4cdce8e,Guillon-sur-Marie
3893,117,191,airtime_purchase,15772.78,2025-03-24 10:03:37,completed,,205d57af-c751-4762-8e0b-c8994dee0328,Courtoisnec
3894,126,463,cash_in,285335.66,2025-03-05 01:05:46,completed,,431b77de-4687-475e-8add-674739cc940a,Ponsboeuf
3895,661,472,airtime_purchase,0.0,2025-03-22 14:19:29,completed,,6793e5f9-7847-4300-a749-d46a2f88b797,Saint Clémence-sur-Mer
3896,703,739,payment,18707.41,2025-03-19 14:15:57,failed,suspicious,6e754656-1591-43ff-95b4-f24b7ebe64bb,Lambert-les-Bains
3897,743,495,airtime_purchase,7896.97,2025-03-26 23:24:49,completed,,7d3862d0-9540-4f07-b43b-a1929c0338ac,Sainte Véronique
3898,310,657,cash_out,41358.53,2025-03-28 14:42:21,completed,,656b2d9a-3646-47bd-b892-8d99b2e38269,Saint Guillaume-les-Bains
3899,507,361,transfer,85706.3,2025-03-25 20:14:42,completed,,da29d4f1-a7be-44dd-afc9-ac6450d3a254,Dupuis
3900,528,36,cash_in,190329.5,2025-02-28 01:04:10,reversed,technical_error,7a682229-445b-4283-82f6-0c5be26c9091,Sainte Élisabeth-la-Forêt
3901,627,263,cash_in,99813.69,2025-01-23 19:20:11,completed,,27250ed4-4f79-4fa4-86c3-05e290a088af,Gilbert
3902,5,534,airtime_purchase,-31549.18,2025-03-05 11:55:27,completed,,453ba2e0-b2f0-4a97-8f66-2e1d4a18f787,Prévost
3903,793,594,cash_out,53277.89,2025-03-28 21:42:49,completed,,af584a93-128b-4276-b241-6cc9d4d56c0c,Marin
3904,499,799,airtime_purchase,47399.59,2025-02-03 17:47:19,completed,,1ff47ce2-dc0a-43b2-b199-fa0085991d6c,Verdierboeuf
3905,2,110,airtime_purchase,79971.63,2025-03-02 08:50:23,completed,,d88d7c5d-9cb6-44ce-8a94-9b76b34d5556,Ollivier
3906,638,657,transfer,21420.65,2025-03-01 08:41:06,completed,,5e64c68d-3b29-42d1-a9f9-1815ec631580,Fontaine
3907,460,329,cash_in,264381.82,2025-03-28 13:52:09,completed,,b19eb969-5209-4457-a4b7-c61aefb972ec,Munoz
3908,734,512,transfer,85510.56,2025-03-29 08:37:52,completed,,bc5c9e4b-1cab-433e-98ba-4f1a05053222,Ollivier
3909,422,294,cash_in,192235.7,2025-01-18 05:27:36,completed,,7350a385-9bf8-423c-8306-cbb8f526b677,Marin-la-Forêt
3910,167,4,cash_in,480760.41,2025-03-22 08:14:04,completed,,4fcd80cd-09ca-4b80-80e7-6f26bf169fb6,Deschamps-sur-Mer
