alert_id,transaction_id,alert_type,alert_date,severity,resolved
484,2167,multiple_failures,2024-06-27 05:04:52,low,True
485,2170,multiple_failures,2024-11-08 11:07:08,low,False
486,2171,multiple_failures,2024-11-16 15:50:10,low,False
487,2174,rapid_succession,2024-02-02 10:34:41,low,True
488,2179,location_mismatch,2024-03-14 17:50:38,medium,False
489,2180,location_mismatch,2024-12-12 05:04:12,low,False
490,2181,multiple_failures,2024-07-31 09:12:19,medium,False
491,2186,location_mismatch,2024-09-30 14:20:14,high,True
492,2189,multiple_failures,2024-11-02 04:12:25,low,False
493,2190,location_mismatch,2024-02-09 09:39:16,high,False
494,2199,location_mismatch,2025-02-12 15:44:44,high,False
495,2200,multiple_failures,2024-12-22 23:56:39,high,True
496,2202,unusual_amount,2024-11-22 19:03:10,medium,False
497,2203,location_mismatch,2024-10-27 22:09:54,low,True
498,2204,multiple_failures,2024-04-19 21:02:07,low,True
499,2213,unusual_amount,2025-03-14 04:27:04,low,True
500,2215,location_mismatch,2025-02-06 01:52:23,high,False
501,2217,multiple_failures,2024-12-16 15:34:36,medium,False
502,2218,multiple_failures,2024-12-15 00:50:15,low,True
503,2219,rapid_succession,2025-03-28 22:49:31,high,False
504,2221,multiple_failures,2024-03-24 14:42:01,low,False
505,2224,multiple_failures,2024-09-22 01:06:36,high,False
506,2227,location_mismatch,2024-04-12 13:42:20,low,False
507,2231,multiple_failures,2025-03-27 14:22:13,high,True
508,2259,location_mismatch,2024-04-17 13:20:49,high,False
509,2262,rapid_succession,2024-05-06 13:51:58,medium,True
510,2272,multiple_failures,2024-10-27 08:57:53,medium,True
511,2274,unusual_amount,2024-09-17 00:49:45,medium,False
512,2277,rapid_succession,2024-11-26 10:20:14,medium,False
513,2289,unusual_amount,2025-03-15 08:27:16,low,True
514,2297,rapid_succession,2025-03-20 17:56:47,medium,False
515,2305,rapid_succession,2024-11-01 03:47:10,medium,True
516,2310,rapid_succession,2024-02-17 04:23:26,medium,True
517,2317,location_mismatch,2024-11-15 12:49:24,high,False
518,2321,unusual_amount,2024-07-17 11:01:49,high,False
519,2323,rapid_succession,2024-03-06 04:59:04,medium,False
520,2324,multiple_failures,2024-09-25 07:23:20,high,False
521,2340,location_mismatch,2024-09-07 10:49:47,low,True
522,2342,unusual_amount,2024-08-29 08:17:31,low,False
523,2354,unusual_amount,2025-02-21 05:18:45,medium,True
524,2359,multiple_failures,2024-07-31 16:38:42,low,False
525,2361,rapid_succession,2024-04-13 23:44:18,medium,True
526,2362,rapid_succession,2024-11-24 22:01:59,low,False
527,2363,multiple_failures,2024-07-12 23:56:30,high,False
528,2365,multiple_failures,2024-08-03 18:13:29,medium,False
529,2371,multiple_failures,2025-03-09 09:35:42,high,True
530,2379,multiple_failures,2024-07-10 16:01:26,high,True
531,2380,unusual_amount,2024-11-24 00:37:10,high,False
532,2392,rapid_succession,2024-11-20 11:03:07,high,True
533,2395,rapid_succession,2024-12-30 19:27:35,high,False
534,2397,unusual_amount,2024-01-12 13:18:28,low,False
535,2398,multiple_failures,2024-09-22 03:04:57,high,False
536,2400,location_mismatch,2025-01-02 06:28:40,low,True
537,2405,multiple_failures,2024-10-03 06:09:48,low,True
538,2406,location_mismatch,2024-06-03 09:18:33,medium,False
539,2407,location_mismatch,2024-03-17 08:00:23,low,True
540,2408,location_mismatch,2024-05-03 21:39:07,medium,True
541,2411,rapid_succession,2024-08-21 04:35:11,medium,True
542,2412,unusual_amount,2024-06-14 00:01:41,low,False
543,2414,location_mismatch,2025-02-21 12:55:45,high,False
544,2415,multiple_failures,2024-12-05 09:59:41,medium,True
545,2419,rapid_succession,2024-06-03 15:55:54,medium,True
546,2420,location_mismatch,2024-03-13 23:55:00,low,False
547,2422,unusual_amount,2024-06-24 17:55:47,high,False
548,2434,multiple_failures,2024-04-24 04:07:33,low,False
549,2436,unusual_amount,2024-04-20 14:03:14,medium,False
550,2437,location_mismatch,2024-07-11 18:14:37,medium,True
551,2444,location_mismatch,2025-03-04 07:29:04,low,True
552,2453,rapid_succession,2024-07-24 16:21:07,low,True
553,2455,rapid_succession,2025-03-29 05:08:48,low,True
554,2459,location_mismatch,2024-01-14 23:32:45,low,False
555,2464,location_mismatch,2024-10-21 07:19:59,low,True
556,2465,location_mismatch,2024-09-06 13:59:30,high,True
557,2467,location_mismatch,2024-02-09 02:33:29,medium,True
558,2469,rapid_succession,2024-01-25 11:04:41,low,False
559,2470,rapid_succession,2024-01-30 17:58:34,low,False
560,2473,unusual_amount,2024-12-26 19:07:38,high,False
561,2474,location_mismatch,2024-03-11 01:30:28,low,False
562,2488,multiple_failures,2024-03-25 14:14:55,high,False
563,2493,location_mismatch,2025-03-04 03:45:31,medium,False
564,2499,location_mismatch,2024-07-12 19:52:50,medium,True
565,2500,rapid_succession,2024-06-05 08:05:14,low,False
566,2503,unusual_amount,2025-01-23 19:30:36,low,True
567,2506,unusual_amount,2024-10-13 01:51:33,medium,False
568,2508,multiple_failures,2024-05-04 09:11:21,medium,True
569,2510,unusual_amount,2024-10-09 07:01:21,medium,False
570,2514,multiple_failures,2024-05-09 21:45:08,low,True
571,2517,rapid_succession,2024-02-22 01:24:18,high,False
572,2527,unusual_amount,2024-03-26 13:33:03,high,True
573,2533,multiple_failures,2025-01-06 21:06:18,medium,True
574,2547,multiple_failures,2025-02-16 09:36:51,medium,True
575,2548,rapid_succession,2024-09-09 15:23:55,medium,True
576,2554,unusual_amount,2024-10-26 12:18:49,medium,True
577,2555,rapid_succession,2025-03-01 20:59:41,low,True
578,2557,rapid_succession,2025-03-29 12:21:34,high,False
579,2562,location_mismatch,2024-11-26 17:23:16,medium,True
580,2566,location_mismatch,2024-09-09 04:46:42,low,False
581,2587,rapid_succession,2024-04-28 23:41:15,high,False
582,2592,unusual_amount,2024-03-01 13:48:31,medium,False
583,2595,location_mismatch,2024-10-17 17:42:34,medium,False
584,2596,rapid_succession,2024-07-23 14:01:45,high,False
585,2602,rapid_succession,2024-10-28 21:54:52,high,False
586,2604,location_mismatch,2024-08-14 18:53:19,high,False
587,2616,location_mismatch,2024-12-03 01:26:29,medium,True
588,2621,unusual_amount,2024-11-26 01:20:23,low,True
589,2631,multiple_failures,2025-01-06 20:33:52,low,False
590,2634,unusual_amount,2024-05-05 23:27:31,low,False
591,2636,location_mismatch,2024-10-06 22:51:57,medium,False
592,2638,location_mismatch,2024-02-21 19:49:38,low,True
593,2639,multiple_failures,2024-07-19 23:15:06,low,True
594,2642,unusual_amount,2024-04-25 13:18:29,medium,False
595,2644,location_mismatch,2025-03-15 10:46:25,low,True
596,2647,location_mismatch,2024-07-07 10:33:14,medium,True
597,2648,unusual_amount,2024-05-31 16:49:19,high,False
598,2650,multiple_failures,2024-01-20 12:11:43,low,True
599,2663,location_mismatch,2024-11-09 14:58:09,medium,False
600,2682,location_mismatch,2024-10-31 01:47:12,low,False
601,2686,rapid_succession,2024-03-27 15:02:52,high,False
602,2702,rapid_succession,2025-01-24 18:26:00,low,False
603,2706,rapid_succession,2024-12-28 17:29:37,low,False
604,2707,rapid_succession,2024-08-06 17:41:12,high,True
605,2710,unusual_amount,2024-12-21 11:15:49,low,True
606,2713,multiple_failures,2025-02-18 21:56:27,low,False
607,2718,unusual_amount,2024-04-24 16:19:10,medium,False
608,2724,location_mismatch,2024-04-28 17:00:43,high,True
609,2725,location_mismatch,2024-12-20 19:37:07,high,True
610,2730,multiple_failures,2024-04-07 22:05:30,high,True
611,2734,rapid_succession,2024-12-01 22:55:53,high,True
612,2740,location_mismatch,2024-09-22 13:58:00,high,True
613,2742,location_mismatch,2024-12-05 02:35:17,high,False
614,2743,rapid_succession,2024-11-05 17:26:18,low,True
615,2764,location_mismatch,2024-08-07 09:31:26,low,True
616,2765,rapid_succession,2024-08-13 09:55:48,high,False
617,2768,rapid_succession,2024-05-03 13:10:28,low,False
618,2769,multiple_failures,2024-04-19 09:31:33,low,False
619,2771,multiple_failures,2024-06-19 02:17:16,high,True
620,2773,rapid_succession,2024-11-11 22:09:46,high,False
621,2777,multiple_failures,2024-04-05 15:00:58,high,True
622,2778,rapid_succession,2024-12-01 08:09:58,low,True
623,2779,rapid_succession,2024-01-17 05:08:55,low,False
624,2781,multiple_failures,2024-05-06 02:11:12,high,False
625,2783,multiple_failures,2024-10-31 18:45:30,medium,True
626,2786,rapid_succession,2024-09-13 00:39:40,low,True
627,2792,multiple_failures,2024-12-16 17:41:34,medium,False
628,2793,location_mismatch,2024-04-21 07:32:18,low,False
629,2809,rapid_succession,2024-07-16 17:15:36,high,False
630,2810,unusual_amount,2024-01-13 09:48:24,high,False
631,2811,location_mismatch,2024-04-03 02:47:31,medium,True
632,2815,multiple_failures,2025-02-09 02:16:11,low,True
633,2823,rapid_succession,2024-05-12 02:14:03,high,True
634,2825,unusual_amount,2024-03-29 21:25:09,medium,False
635,2826,rapid_succession,2024-04-11 12:05:50,medium,True
636,2827,unusual_amount,2024-04-28 05:11:01,medium,False
637,2828,multiple_failures,2024-10-17 17:39:56,low,True
638,2829,unusual_amount,2024-12-21 14:50:36,medium,True
639,2832,rapid_succession,2024-03-21 02:07:16,high,False
640,2833,multiple_failures,2024-03-20 21:37:50,high,False
641,2837,location_mismatch,2024-09-01 01:18:14,high,True
642,2838,multiple_failures,2024-02-28 18:22:38,low,True
643,2840,location_mismatch,2024-09-04 18:36:16,low,True
644,2841,rapid_succession,2024-05-30 22:33:35,medium,True
645,2846,rapid_succession,2025-01-05 02:07:29,high,True
646,2847,location_mismatch,2024-06-08 17:38:28,low,True
647,2850,unusual_amount,2024-07-01 15:15:05,low,False
648,2860,location_mismatch,2025-01-10 19:21:22,low,True
649,2864,location_mismatch,2024-09-22 23:12:03,high,True
650,2866,unusual_amount,2024-12-28 14:57:09,medium,False
651,2871,unusual_amount,2025-02-12 01:40:42,medium,False
652,2873,unusual_amount,2024-06-09 20:45:41,low,False
653,2874,location_mismatch,2024-02-06 23:16:02,medium,False
654,2879,rapid_succession,2024-05-25 22:32:21,low,True
655,2882,location_mismatch,2025-01-27 20:39:09,high,False
656,2888,unusual_amount,2024-01-25 07:53:58,low,False
657,2890,unusual_amount,2024-07-15 08:36:21,medium,True
658,2891,location_mismatch,2024-06-07 13:54:59,high,False
659,2893,unusual_amount,2024-06-08 18:51:58,medium,False
660,2896,location_mismatch,2024-12-30 08:49:10,high,False
661,2897,unusual_amount,2024-03-23 17:15:14,low,True
662,2911,location_mismatch,2024-05-10 09:45:22,low,True
663,2913,unusual_amount,2024-09-15 12:14:24,high,True
664,2916,multiple_failures,2024-05-25 22:07:12,medium,False
665,2917,location_mismatch,2025-01-23 15:06:39,low,True
666,2920,multiple_failures,2024-01-29 07:36:33,high,True
667,2924,multiple_failures,2024-09-03 21:45:37,low,True
668,2931,rapid_succession,2024-02-17 04:42:33,high,False
669,2932,rapid_succession,2024-10-19 23:23:22,high,True
670,2937,rapid_succession,2025-01-27 04:26:44,medium,True
671,2939,rapid_succession,2024-12-02 20:04:50,low,True
672,2941,unusual_amount,2024-03-01 14:29:37,low,True
673,2942,unusual_amount,2024-11-16 08:07:52,high,True
674,2948,location_mismatch,2024-12-05 23:24:10,medium,True
675,2949,multiple_failures,2024-06-26 17:19:56,medium,True
676,2951,location_mismatch,2024-03-30 07:11:33,medium,True
677,2952,multiple_failures,2024-06-23 05:23:19,high,True
678,2957,multiple_failures,2025-01-29 14:12:48,low,False
679,2961,unusual_amount,2025-02-19 09:03:50,medium,False
680,2962,rapid_succession,2024-11-30 00:33:48,low,True
681,2966,unusual_amount,2024-07-04 07:58:27,low,True
682,2968,rapid_succession,2024-11-26 03:41:29,low,False
683,2975,multiple_failures,2025-03-05 17:51:59,medium,False
684,2977,location_mismatch,2024-11-01 04:29:27,high,True
685,2982,unusual_amount,2024-05-25 11:51:37,medium,False
686,2986,rapid_succession,2025-01-05 06:30:14,high,False
687,2987,location_mismatch,2024-05-14 06:36:53,medium,True
688,2990,multiple_failures,2024-05-23 12:42:41,low,False
689,2991,multiple_failures,2025-03-29 10:50:47,medium,False
690,2999,location_mismatch,2025-03-28 03:07:39,low,True
691,3005,rapid_succession,2024-03-26 09:54:33,high,True
692,3006,rapid_succession,2024-11-23 20:56:23,high,True
693,3025,rapid_succession,2024-05-21 16:47:24,high,True
694,3028,rapid_succession,2024-02-20 02:43:09,low,True
695,3029,multiple_failures,2024-04-10 07:31:07,high,False
696,3037,rapid_succession,2024-02-06 23:55:53,low,True
697,3049,unusual_amount,2024-05-12 19:43:34,medium,True
698,3052,location_mismatch,2024-03-07 21:19:50,low,False
699,3053,location_mismatch,2024-02-15 00:33:02,low,True
700,3054,unusual_amount,2024-07-29 20:05:51,low,True
701,3056,rapid_succession,2024-10-20 13:02:10,high,True
702,3058,unusual_amount,2024-10-02 00:13:42,medium,True
703,3062,multiple_failures,2025-01-03 05:43:19,high,True
704,3064,location_mismatch,2024-03-08 23:14:40,medium,True
705,3067,multiple_failures,2024-03-21 08:39:06,medium,False
706,3068,rapid_succession,2025-03-22 21:57:54,medium,False
707,3074,multiple_failures,2024-07-22 21:32:30,high,True
708,3075,rapid_succession,2024-09-28 18:22:46,low,True
709,3080,unusual_amount,2024-04-09 19:28:02,medium,False
710,3083,unusual_amount,2024-11-19 06:36:23,low,True
711,3086,location_mismatch,2024-06-13 04:01:26,high,False
712,3088,location_mismatch,2024-05-08 18:08:56,high,True
713,3107,multiple_failures,2024-07-01 04:26:59,high,True
714,3109,rapid_succession,2024-11-16 08:57:53,low,False
715,3119,multiple_failures,2024-09-26 05:35:11,high,False
716,3122,location_mismatch,2024-03-31 19:48:17,high,False
717,3124,location_mismatch,2024-10-27 08:53:48,medium,False
718,3141,rapid_succession,2025-01-12 08:46:48,high,False
719,3142,multiple_failures,2025-02-20 00:59:40,low,True
720,3144,rapid_succession,2025-01-03 02:43:35,medium,True
721,3145,multiple_failures,2024-11-03 22:47:44,medium,False
722,3148,multiple_failures,2024-06-07 22:21:35,low,True
723,3152,rapid_succession,2024-07-16 19:44:16,high,True
724,3160,location_mismatch,2024-08-15 20:53:14,medium,True
725,3166,multiple_failures,2024-07-26 10:49:51,low,False
726,3173,rapid_succession,2024-02-19 15:25:51,low,True
727,3176,multiple_failures,2024-07-26 07:47:57,low,True
728,3180,multiple_failures,2024-03-20 06:13:59,high,True
729,3183,location_mismatch,2025-02-10 09:51:24,medium,False
730,3186,unusual_amount,2024-03-01 04:56:58,low,True
731,3194,location_mismatch,2024-04-13 22:18:27,low,True
732,3203,location_mismatch,2024-09-15 23:03:23,high,False
733,3204,multiple_failures,2024-08-22 02:45:42,low,True
734,3205,rapid_succession,2024-04-05 21:27:57,medium,False
735,3208,unusual_amount,2024-12-31 01:25:57,low,False
736,3211,location_mismatch,2025-01-15 23:14:10,low,False
737,3219,unusual_amount,2024-01-24 01:29:39,medium,True
738,3224,rapid_succession,2024-07-05 12:31:21,medium,True
739,3229,location_mismatch,2025-03-01 15:49:20,medium,True
740,3235,multiple_failures,2024-06-15 01:02:10,medium,True
741,3236,rapid_succession,2024-03-30 05:24:52,high,False
742,3240,rapid_succession,2024-02-16 03:34:19,medium,True
743,3243,rapid_succession,2024-09-05 03:38:33,low,False
744,3246,multiple_failures,2024-03-13 09:51:58,low,False
745,3248,rapid_succession,2024-10-28 14:40:37,low,False
746,3264,rapid_succession,2025-02-07 04:12:48,low,False
747,3267,unusual_amount,2024-12-27 07:54:43,high,False
748,3271,rapid_succession,2024-07-17 16:25:35,low,False
749,3277,unusual_amount,2024-11-03 04:08:05,low,False
750,3278,multiple_failures,2024-10-10 03:01:32,medium,False
751,3296,rapid_succession,2024-03-13 20:07:52,low,True
752,3298,multiple_failures,2024-09-07 07:28:03,high,True
753,3301,multiple_failures,2024-01-12 06:02:21,high,True
754,3303,multiple_failures,2024-10-27 09:49:13,low,False
755,3306,unusual_amount,2024-11-14 23:34:03,high,True
756,3318,rapid_succession,2024-12-17 11:36:57,high,True
757,3319,rapid_succession,2024-06-22 20:11:20,low,False
758,3321,rapid_succession,2024-03-24 00:14:46,low,True
759,3322,rapid_succession,2024-03-07 06:27:35,low,True
760,3328,location_mismatch,2024-09-25 07:07:47,medium,False
761,3333,rapid_succession,2024-10-22 09:21:00,medium,False
762,3338,unusual_amount,2024-11-29 11:15:36,medium,True
763,3339,multiple_failures,2024-07-23 03:10:16,medium,False
764,3344,unusual_amount,2024-12-24 06:08:28,high,True
765,3347,unusual_amount,2024-08-05 05:57:39,medium,False
766,3358,unusual_amount,2024-03-09 00:03:01,high,False
767,3363,location_mismatch,2024-12-23 20:31:12,medium,False
768,3368,rapid_succession,2024-03-17 07:11:51,high,False
769,3372,unusual_amount,2024-12-14 05:44:52,low,True
770,3376,multiple_failures,2024-11-30 08:55:25,high,True
771,3380,multiple_failures,2024-07-26 22:11:08,low,True
772,3381,rapid_succession,2024-09-28 02:02:39,medium,False
773,3385,location_mismatch,2024-06-16 02:06:38,low,False
774,3386,location_mismatch,2024-01-08 09:31:38,low,False
775,3393,unusual_amount,2025-02-13 07:41:13,medium,True
776,3399,multiple_failures,2024-07-10 22:12:01,low,False
777,3402,rapid_succession,2024-09-09 00:04:11,low,True
778,3416,rapid_succession,2024-12-27 00:39:10,medium,False
779,3417,unusual_amount,2025-03-16 16:57:51,low,True
780,3419,multiple_failures,2024-03-19 15:51:59,high,True
781,3430,rapid_succession,2024-08-03 03:46:57,high,False
782,3443,unusual_amount,2024-08-02 12:55:02,medium,False
783,3444,rapid_succession,2025-03-27 02:05:50,high,False
784,3445,multiple_failures,2024-07-28 16:48:54,high,False
785,3453,multiple_failures,2024-04-25 15:39:33,low,True
786,3458,multiple_failures,2024-01-14 09:49:47,low,True
787,3468,unusual_amount,2024-03-12 16:06:28,low,True
788,3469,unusual_amount,2024-08-05 00:23:20,medium,False
789,3473,unusual_amount,2025-03-05 22:06:06,medium,True
790,3478,multiple_failures,2024-12-26 04:08:14,low,False
791,3479,unusual_amount,2024-11-26 21:53:21,medium,True
792,3487,unusual_amount,2024-01-16 23:11:24,low,True
793,3502,location_mismatch,2024-01-22 22:25:26,high,True
794,3503,rapid_succession,2024-09-24 00:37:00,high,False
795,3510,multiple_failures,2025-01-12 12:33:29,low,True
796,3514,rapid_succession,2024-02-03 13:07:19,high,True
797,3517,multiple_failures,2024-09-14 01:50:08,medium,True
798,3521,rapid_succession,2024-07-23 07:12:01,low,True
799,3524,unusual_amount,2025-03-14 10:54:21,low,True
800,3525,rapid_succession,2024-11-04 19:50:13,high,True
801,3531,unusual_amount,2024-10-12 17:08:21,medium,True
802,3535,multiple_failures,2024-08-25 23:52:51,medium,True
803,3543,rapid_succession,2024-09-12 08:09:02,low,True
804,3548,location_mismatch,2024-01-15 09:00:01,low,True
805,3551,unusual_amount,2024-07-16 16:28:46,low,True
806,3552,location_mismatch,2025-02-27 04:27:12,medium,False
807,3555,location_mismatch,2024-09-21 16:07:02,medium,True
808,3556,multiple_failures,2025-03-16 17:57:09,high,False
809,3567,rapid_succession,2024-04-27 21:32:02,high,False
810,3580,unusual_amount,2024-08-17 20:26:18,medium,True
811,3585,multiple_failures,2024-08-07 20:17:41,low,False
812,3587,unusual_amount,2024-01-09 13:43:13,low,True
813,3588,rapid_succession,2025-03-18 23:09:01,medium,True
814,3597,unusual_amount,2024-06-20 21:56:48,medium,False
815,3611,location_mismatch,2024-09-11 12:07:59,high,False
816,3613,rapid_succession,2024-10-12 18:52:26,low,False
817,3618,rapid_succession,2024-12-28 13:18:41,high,True
818,3620,location_mismatch,2024-12-25 00:50:00,medium,False
819,3631,multiple_failures,2024-09-21 15:50:06,medium,True
820,3636,unusual_amount,2024-03-30 22:35:23,high,False
821,3637,rapid_succession,2024-12-19 06:57:48,high,False
822,3638,unusual_amount,2025-01-14 21:21:31,low,True
823,3643,multiple_failures,2024-08-11 17:30:26,medium,True
824,3647,unusual_amount,2025-03-19 09:14:13,medium,False
825,3652,multiple_failures,2024-01-07 16:55:21,high,True
826,3653,unusual_amount,2024-07-24 09:11:36,high,True
827,3664,multiple_failures,2024-12-02 12:23:22,high,False
828,3669,rapid_succession,2025-01-07 01:29:28,low,True
829,3676,unusual_amount,2025-01-06 17:36:58,medium,False
830,3681,rapid_succession,2025-02-03 03:48:19,medium,False
831,3683,location_mismatch,2024-08-27 10:09:53,high,False
832,3689,unusual_amount,2024-03-17 20:08:50,high,False
833,3696,rapid_succession,2025-03-18 00:07:18,medium,False
834,3698,multiple_failures,2024-11-29 15:36:58,low,True
835,3699,rapid_succession,2024-04-07 22:08:48,medium,True
836,3704,rapid_succession,2024-11-04 16:03:32,high,True
837,3708,location_mismatch,2025-03-16 04:41:58,medium,True
838,3714,location_mismatch,2024-11-04 07:29:24,medium,True
839,3716,rapid_succession,2025-03-23 04:06:57,high,False
840,3717,location_mismatch,2024-12-15 21:48:12,high,True
841,3722,rapid_succession,2024-12-17 03:02:21,medium,False
842,3723,location_mismatch,2024-09-12 16:56:58,medium,True
843,3725,location_mismatch,2024-04-26 00:20:49,medium,True
844,3726,location_mismatch,2024-02-23 01:37:39,low,True
845,3728,unusual_amount,2024-01-05 22:21:39,medium,True
846,3729,location_mismatch,2024-11-24 13:19:38,high,True
847,3731,location_mismatch,2024-08-29 07:04:19,high,True
848,3746,rapid_succession,2024-12-02 10:40:15,medium,True
849,3749,unusual_amount,2024-09-30 21:04:49,medium,True
850,3755,multiple_failures,2024-04-11 08:29:49,low,False
851,3756,location_mismatch,2025-03-25 19:50:13,high,True
852,3759,location_mismatch,2025-03-26 05:59:50,medium,True
853,3760,unusual_amount,2024-10-19 07:59:03,medium,False
854,3762,unusual_amount,2025-02-03 14:43:07,low,True
855,3767,location_mismatch,2024-10-21 09:14:05,low,False
856,3771,rapid_succession,2024-12-16 07:21:34,low,False
857,3772,unusual_amount,2024-06-29 23:23:41,high,False
858,3774,rapid_succession,2024-06-26 09:57:57,high,False
859,3777,location_mismatch,2024-05-10 15:21:37,medium,True
860,3779,multiple_failures,2024-06-29 03:50:15,low,False
861,3781,multiple_failures,2024-06-17 18:19:48,high,False
862,3789,location_mismatch,2025-01-17 00:56:46,low,False
863,3797,unusual_amount,2025-02-06 11:48:31,high,True
864,3800,rapid_succession,2024-05-09 05:44:24,medium,True
865,3807,unusual_amount,2024-04-10 06:35:08,high,True
866,3809,unusual_amount,2024-04-25 16:49:24,high,False
867,3815,unusual_amount,2024-06-24 10:04:56,high,False
868,3819,multiple_failures,2025-02-13 22:55:16,high,True
869,3820,rapid_succession,2024-10-09 01:48:03,high,True
870,3822,rapid_succession,2024-07-13 21:37:15,medium,True
871,3843,unusual_amount,2024-10-05 20:16:26,medium,True
872,3848,rapid_succession,2024-07-25 10:17:47,medium,False
873,3852,rapid_succession,2024-01-07 00:45:09,high,False
874,3861,multiple_failures,2025-03-01 00:02:43,high,False
875,3863,multiple_failures,2024-05-27 07:44:36,low,True
876,3865,unusual_amount,2024-07-14 10:43:35,high,True
877,3867,unusual_amount,2024-03-05 11:19:27,high,False
878,3871,location_mismatch,2024-05-13 12:02:36,medium,False
879,3872,multiple_failures,2024-07-03 09:47:00,high,False
880,3890,unusual_amount,2024-09-05 16:25:30,medium,False
881,3894,multiple_failures,2024-05-06 19:00:05,medium,True
882,3896,rapid_succession,2024-03-09 09:34:47,high,True
883,3900,location_mismatch,2025-02-06 10:03:41,high,False
884,3902,location_mismatch,2024-05-17 01:29:09,low,False
885,3907,unusual_amount,2025-01-25 18:22:01,low,True
886,3910,unusual_amount,2025-02-09 15:14:23,medium,True
887,3912,unusual_amount,2024-11-13 22:58:25,low,True
888,3913,multiple_failures,2025-02-14 10:20:19,medium,True
889,3915,location_mismatch,2024-03-27 09:38:00,medium,True
890,3918,unusual_amount,2024-05-20 00:07:49,medium,False
891,3921,unusual_amount,2024-04-16 16:34:16,low,True
892,3922,unusual_amount,2024-04-07 17:27:35,low,False
893,3927,multiple_failures,2024-08-23 14:38:01,high,False
894,3929,location_mismatch,2024-10-07 12:57:25,low,True
895,3931,multiple_failures,2024-01-10 07:47:57,medium,True
896,3941,multiple_failures,2024-09-09 12:17:59,high,False
897,3943,unusual_amount,2024-03-27 19:02:07,low,True
898,3958,location_mismatch,2024-05-11 13:37:08,low,False
899,3962,rapid_succession,2024-01-25 08:33:12,low,True
900,3973,location_mismatch,2024-09-28 09:48:04,low,False
901,3980,location_mismatch,2024-11-06 13:57:27,medium,False
902,3989,multiple_failures,2024-02-29 18:19:36,high,False
903,3993,location_mismatch,2024-03-01 08:12:41,low,True
904,3995,unusual_amount,2024-02-26 17:27:12,low,False
905,4010,rapid_succession,2024-04-24 09:55:07,high,True
906,4013,rapid_succession,2024-12-16 23:13:23,medium,False
907,4017,rapid_succession,2025-01-30 17:29:32,high,False
908,4023,location_mismatch,2024-06-19 03:42:20,high,True
909,4029,rapid_succession,2024-07-11 07:36:47,medium,True
910,4034,multiple_failures,2024-11-30 14:12:33,high,False
911,4035,unusual_amount,2024-08-07 09:07:42,low,False
912,4036,location_mismatch,2025-02-20 01:02:28,medium,True
913,4040,unusual_amount,2024-07-04 12:34:15,medium,True
914,4042,unusual_amount,2024-11-19 21:18:01,high,True
915,4043,location_mismatch,2024-11-03 09:39:17,high,True
916,4046,location_mismatch,2024-01-28 16:32:01,high,False
917,4048,unusual_amount,2024-12-29 19:16:57,medium,False
918,4050,rapid_succession,2024-04-19 17:56:03,low,False
919,4057,unusual_amount,2024-09-28 07:21:30,high,False
920,4060,unusual_amount,2024-09-12 17:40:14,high,False
921,4071,location_mismatch,2024-04-02 06:43:49,low,False
922,4073,unusual_amount,2024-11-22 09:37:30,medium,True
923,4074,unusual_amount,2024-05-10 11:50:04,low,True
924,4079,rapid_succession,2025-01-13 13:35:35,low,True
925,4091,location_mismatch,2024-11-11 15:17:35,high,False
926,4107,rapid_succession,2025-02-20 22:44:32,high,True
927,4134,location_mismatch,2024-10-13 22:23:16,medium,True
928,4136,location_mismatch,2024-05-04 01:11:09,low,False
929,4137,location_mismatch,2024-10-12 05:40:44,low,False
930,4144,rapid_succession,2025-02-16 21:33:23,high,False
931,4151,location_mismatch,2024-02-23 13:45:41,medium,True
932,4154,rapid_succession,2025-01-05 10:25:29,medium,False
933,4155,multiple_failures,2025-01-05 00:58:00,high,False
934,4159,multiple_failures,2024-11-18 14:10:40,medium,False
935,4163,multiple_failures,2025-03-18 09:47:53,low,True
936,4166,location_mismatch,2024-05-31 21:59:08,high,False
937,4168,multiple_failures,2024-10-17 05:24:07,high,True
938,4174,unusual_amount,2024-08-22 04:03:53,high,False
939,4176,multiple_failures,2024-01-05 01:34:13,high,True
940,4182,location_mismatch,2024-09-15 11:53:01,medium,False
941,4186,multiple_failures,2025-01-31 23:38:45,high,False
942,4189,unusual_amount,2024-08-10 03:50:22,high,False
943,4194,unusual_amount,2024-12-12 03:23:03,medium,False
944,4205,rapid_succession,2024-05-16 07:34:57,medium,True
945,4212,unusual_amount,2024-05-14 20:34:47,medium,False
946,4216,unusual_amount,2024-06-25 08:01:22,high,True
947,4217,rapid_succession,2024-02-29 14:43:43,low,False
948,4220,rapid_succession,2024-07-13 11:17:04,medium,False
949,4224,multiple_failures,2024-08-09 22:23:09,high,True
950,4228,location_mismatch,2024-02-22 20:52:09,high,True
951,4230,unusual_amount,2024-01-09 03:07:52,high,False
952,4236,unusual_amount,2024-08-25 17:21:54,medium,True
953,4256,unusual_amount,2024-11-14 18:29:34,low,True
954,4263,unusual_amount,2025-03-04 09:09:13,low,True
955,4268,location_mismatch,2024-08-20 04:25:41,high,False
956,4271,rapid_succession,2024-10-14 04:50:18,low,False
957,4273,unusual_amount,2024-09-24 12:18:14,high,True
958,4277,multiple_failures,2024-05-23 12:41:46,high,False
959,4280,location_mismatch,2024-03-21 14:16:22,medium,True
